"house_number","street_name","zip_code"
"617","EAST    9 STREET","10009"
"621","EAST    9 STREET","10009"
"631","EAST    9 STREET","10009"
"710","EAST    9 STREET","10009"
"717","EAST    9 STREET","10009"
"725","EAST    9 STREET","10009"
"735","EAST    9 STREET","10009"
"747","EAST    9 STREET","10009"
"4","EAST   10 STREET","10003"
"6","EAST   10 STREET","10003"
"7","EAST   10 STREET","10003"
"10","EAST   10 STREET","10003"
"13","EAST   10 STREET","10003"
"16","EAST   10 STREET","10003"
"25","EAST   10 STREET","10003"
"26","EAST   10 STREET","10003"
"28","EAST   10 STREET","10003"
"29","EAST   10 STREET","10003"
"30","EAST   10 STREET","10003"
"31","EAST   10 STREET","10003"
"32","EAST   10 STREET","10003"
"34","EAST   10 STREET","10003"
"38","EAST   10 STREET","10003"
"43","EAST   10 STREET","10003"
"53","EAST   10 STREET","10003"
"55","EAST   10 STREET","10003"
"81","EAST   10 STREET","10003"
"103","EAST   10 STREET","10003"
"106","EAST   10 STREET","10003"
"110","EAST   10 STREET","10003"
"121","EAST   10 STREET","10003"
"202","EAST   10 STREET","10003"
"205","EAST   10 STREET","10003"
"212","EAST   10 STREET","10003"
"225","EAST   10 STREET","10003"
"237","EAST   10 STREET","10003"
"240","EAST   10 STREET","10003"
"254","EAST   10 STREET","10009"
"255","EAST   10 STREET","10009"
"256","EAST   10 STREET","10009"
"266","EAST   10 STREET","10009"
"278","EAST   10 STREET","10009"
"288","EAST   10 STREET","10009"
"315","EAST   10 STREET","10009"
"331","EAST   10 STREET","10009"
"347","EAST   10 STREET","10009"
"355","EAST   10 STREET","10009"
"361","EAST   10 STREET","10009"
"364","EAST   10 STREET","10009"
"374","EAST   10 STREET","10009"
"379","EAST   10 STREET","10009"
"384","EAST   10 STREET","10009"
"411","EAST   10 STREET","10009"
"422","EAST   10 STREET","10009"
"424","EAST   10 STREET","10009"
"436","EAST   10 STREET","10009"
"465","EAST   10 STREET","10009"
"466","EAST   10 STREET","10009"
"12","EAST   11 STREET","10003"
"13","EAST   11 STREET","10003"
"14","EAST   11 STREET","10003"
"16","EAST   11 STREET","10003"
"20","EAST   11 STREET","10003"
"23","EAST   11 STREET","10003"
"27","EAST   11 STREET","10003"
"46","EAST   11 STREET","10003"
"54","EAST   11 STREET","10003"
"55","EAST   11 STREET","10003"
"56","EAST   11 STREET","10003"
"57","EAST   11 STREET","10003"
"58","EAST   11 STREET","10003"
"60","EAST   11 STREET","10003"
"61","EAST   11 STREET","10003"
"63","EAST   11 STREET","10003"
"64","EAST   11 STREET","10003"
"67","EAST   11 STREET","10003"
"68","EAST   11 STREET","10003"
"80","EAST   11 STREET","10003"
"200","EAST   11 STREET","10003"
"214","EAST   11 STREET","10003"
"219","EAST   11 STREET","10003"
"233","EAST   11 STREET","10003"
"301","EAST   11 STREET","10003"
"310","EAST   11 STREET","10003"
"311","EAST   11 STREET","10003"
"410","EAST   11 STREET","10009"
"416","EAST   11 STREET","10009"
"420","EAST   11 STREET","10009"
"426","EAST   11 STREET","10009"
"525","EAST   11 STREET","10009"
"534","EAST   11 STREET","10009"
"535","EAST   11 STREET","10009"
"538","EAST   11 STREET","10009"
"606","EAST   11 STREET","10009"
"608","EAST   11 STREET","10009"
"609","EAST   11 STREET","10009"
"610","EAST   11 STREET","10009"
"611","EAST   11 STREET","10009"
"624","EAST   11 STREET","10009"
"638","EAST   11 STREET","10009"
"643","EAST   11 STREET","10009"
"711","EAST   11 STREET","10009"
"7","EAST   12 STREET","10003"
"8","EAST   12 STREET","10003"
"10","EAST   12 STREET","10003"
"16","EAST   12 STREET","10003"
"17","EAST   12 STREET","10003"
"21","EAST   12 STREET","10003"
"34","EAST   12 STREET","10003"
"35","EAST   12 STREET","10003"
"36","EAST   12 STREET","10003"
"37","EAST   12 STREET","10003"
"39","EAST   12 STREET","10003"
"40","EAST   12 STREET","10003"
"42","EAST   12 STREET","10003"
"44","EAST   12 STREET","10003"
"48","EAST   12 STREET","10003"
"49","EAST   12 STREET","10003"
"60","EAST   12 STREET","10003"
"70","EAST   12 STREET","10003"
"75","EAST   12 STREET","10003"
"111","EAST   12 STREET","10003"
"130","EAST   12 STREET","10003"
"131","EAST   12 STREET","10003"
"212","EAST   12 STREET","10003"
"224","EAST   12 STREET","10003"
"226","EAST   12 STREET","10003"
"229","EAST   12 STREET","10003"
"232","EAST   12 STREET","10003"
"304","EAST   12 STREET","10003"
"331","EAST   12 STREET","10003"
"407","EAST   12 STREET","10009"
"420","EAST   12 STREET","10009"
"421","EAST   12 STREET","10009"
"427","EAST   12 STREET","10009"
"431","EAST   12 STREET","10009"
"518","EAST   12 STREET","10009"
"525","EAST   12 STREET","10009"
"533","EAST   12 STREET","10009"
"635","EAST   12 STREET","10009"
"650","EAST   12 STREET","10009"
"732","EAST   12 STREET","10009"
"341/2","EAST   12 STREET","10003"
"5","EAST   13 STREET","10003"
"6","EAST   13 STREET","10003"
"7","EAST   13 STREET","10003"
"12","EAST   13 STREET","10003"
"24","EAST   13 STREET","10003"
"39","EAST   13 STREET","10003"
"52","EAST   13 STREET","10003"
"54","EAST   13 STREET","10003"
"56","EAST   13 STREET","10003"
"104","EAST   13 STREET","10003"
"110","EAST   13 STREET","10003"
"111","EAST   13 STREET","10003"
"114","EAST   13 STREET","10003"
"122","EAST   13 STREET","10003"
"124","EAST   13 STREET","10003"
"126","EAST   13 STREET","10003"
"130","EAST   13 STREET","10003"
"137","EAST   13 STREET","10003"
"203","EAST   13 STREET","10003"
"208","EAST   13 STREET","10003"
"212","EAST   13 STREET","10003"
"229","EAST   13 STREET","10003"
"231","EAST   13 STREET","10003"
"232","EAST   13 STREET","10003"
"327","EAST   13 STREET","10003"
"415","EAST   13 STREET","10009"
"427","EAST   13 STREET","10009"
"442","EAST   13 STREET","10009"
"523","EAST   13 STREET","10009"
"536","EAST   13 STREET","10009"
"612","EAST   13 STREET","10009"
"641","EAST   13 STREET","10009"
"726","EAST   13 STREET","10009"
"2","EAST   14 STREET","10003"
"5","EAST   14 STREET","10003"
"10","EAST   14 STREET","10003"
"18","EAST   14 STREET","10003"
"20","EAST   14 STREET","10003"
"22","EAST   14 STREET","10003"
"36","EAST   14 STREET","10003"
"44","EAST   14 STREET","10003"
"92","EAST   14 STREET","10003"
"101","EAST   14 STREET","10003"
"105","EAST   14 STREET","10003"
"110","EAST   14 STREET","10003"
"114","EAST   14 STREET","10003"
"140","EAST   14 STREET","10003"
"200","EAST   14 STREET","10003"
"214","EAST   14 STREET","10003"
"224","EAST   14 STREET","10003"
"231","EAST   14 STREET","10003"
"234","EAST   14 STREET","10003"
"235","EAST   14 STREET","10003"
"239","EAST   14 STREET","10003"
"243","EAST   14 STREET","10003"
"245","EAST   14 STREET","10003"
"331","EAST   14 STREET","10003"
"333","EAST   14 STREET","10003"
"342","EAST   14 STREET","10003"
"404","EAST   14 STREET","10009"
"405","EAST   14 STREET","10009"
"432","EAST   14 STREET","10009"
"435","EAST   14 STREET","10009"
"447","EAST   14 STREET","10009"
"505","EAST   14 STREET","10009"
"521","EAST   14 STREET","10009"
"535","EAST   14 STREET","10009"
"605","EAST   14 STREET","10009"
"612","EAST   14 STREET","10009"
"635","EAST   14 STREET","10009"
"647","EAST   14 STREET","10009"
"800","EAST   14 STREET","10009"
"801","EAST   14 STREET","10009"
"5","EAST   15 STREET","10003"
"10","EAST   15 STREET","10003"
"101","EAST   15 STREET","10003"
"105","EAST   15 STREET","10003"
"135","EAST   15 STREET","10003"
"200","EAST   15 STREET","10003"
"201","EAST   15 STREET","10003"
"207","EAST   15 STREET","10003"
"208","EAST   15 STREET","10003"
"220","EAST   15 STREET","10003"
"222","EAST   15 STREET","10003"
"238","EAST   15 STREET","10003"
"300","EAST   15 STREET","10003"
"308","EAST   15 STREET","10003"
"318","EAST   15 STREET","10003"
"338","EAST   15 STREET","10003"
"345","EAST   15 STREET","10003"
"5","EAST   16 STREET","10003"
"9","EAST   16 STREET","10003"
"12","EAST   16 STREET","10003"
"13","EAST   16 STREET","10003"
"14","EAST   16 STREET","10003"
"15","EAST   16 STREET","10003"
"18","EAST   16 STREET","10003"
"20","EAST   16 STREET","10003"
"101","EAST   16 STREET","10003"
"105","EAST   16 STREET","10003"
"108","EAST   16 STREET","10003"
"110","EAST   16 STREET","10003"
"114","EAST   16 STREET","10003"
"128","EAST   16 STREET","10003"
"138","EAST   16 STREET","10003"
"145","EAST   16 STREET","10003"
"203","EAST   16 STREET","10003"
"208","EAST   16 STREET","10003"
"218","EAST   16 STREET","10003"
"325","EAST   16 STREET","10003"
"750","EAST   16 STREET","10009"
"5","EAST   17 STREET","10003"
"7","EAST   17 STREET","10003"
"11","EAST   17 STREET","10003"
"13","EAST   17 STREET","10003"
"14","EAST   17 STREET","10003"
"15","EAST   17 STREET","10003"
"16","EAST   17 STREET","10003"
"17","EAST   17 STREET","10003"
"18","EAST   17 STREET","10003"
"19","EAST   17 STREET","10003"
"20","EAST   17 STREET","10003"
"23","EAST   17 STREET","10003"
"31","EAST   17 STREET","10003"
"33","EAST   17 STREET","10003"
"45","EAST   17 STREET","10003"
"105","EAST   17 STREET","10003"
"112","EAST   17 STREET","10003"
"119","EAST   17 STREET","10003"
"133","EAST   17 STREET","10003"
"135","EAST   17 STREET","10003"
"136","EAST   17 STREET","10003"
"200","EAST   17 STREET","10003"
"201","EAST   17 STREET","10003"
"206","EAST   17 STREET","10003"
"207","EAST   17 STREET","10003"
"223","EAST   17 STREET","10003"
"231","EAST   17 STREET","10003"
"237","EAST   17 STREET","10003"
"243","EAST   17 STREET","10003"
"245","EAST   17 STREET","10003"
"301","EAST   17 STREET","10003"
"313","EAST   17 STREET","10003"
"327","EAST   17 STREET","10003"
"330","EAST   17 STREET","10003"
"335","EAST   17 STREET","10003"
"344","EAST   17 STREET","10003"
"350","EAST   17 STREET","10003"
"12","EAST   18 STREET","10003"
"16","EAST   18 STREET","10003"
"18","EAST   18 STREET","10003"
"37","EAST   18 STREET","10003"
"48","EAST   18 STREET","10003"
"105","EAST   18 STREET","10003"
"113","EAST   18 STREET","10003"
"117","EAST   18 STREET","10003"
"121","EAST   18 STREET","10003"
"130","EAST   18 STREET","10003"
"137","EAST   18 STREET","10003"
"138","EAST   18 STREET","10003"
"149","EAST   18 STREET","10003"
"208","EAST   18 STREET","10003"
"211","EAST   18 STREET","10003"
"228","EAST   18 STREET","10003"
"304","EAST   18 STREET","10003"
"317","EAST   18 STREET","10003"
"320","EAST   18 STREET","10003"
"343","EAST   18 STREET","10003"
"347","EAST   18 STREET","10003"
"5","EAST   19 STREET","10003"
"7","EAST   19 STREET","10003"
"9","EAST   19 STREET","10003"
"15","EAST   19 STREET","10003"
"29","EAST   19 STREET","10003"
"34","EAST   19 STREET","10003"
"37","EAST   19 STREET","10003"
"39","EAST   19 STREET","10003"
"40","EAST   19 STREET","10003"
"43","EAST   19 STREET","10003"
"47","EAST   19 STREET","10003"
"105","EAST   19 STREET","10003"
"106","EAST   19 STREET","10003"
"112","EAST   19 STREET","10003"
"126","EAST   19 STREET","10003"
"127","EAST   19 STREET","10003"
"132","EAST   19 STREET","10003"
"133","EAST   19 STREET","10003"
"136","EAST   19 STREET","10003"
"139","EAST   19 STREET","10003"
"140","EAST   19 STREET","10003"
"142","EAST   19 STREET","10003"
"151","EAST   19 STREET","10003"
"201","EAST   19 STREET","10003"
"209","EAST   19 STREET","10003"
"220","EAST   19 STREET","10003"
"222","EAST   19 STREET","10003"
"227","EAST   19 STREET","10003"
"242","EAST   19 STREET","10003"
"243","EAST   19 STREET","10003"
"341","EAST   19 STREET","10003"
"355","EAST   19 STREET","10003"
"1","EAST   20 STREET","10003"
"7","EAST   20 STREET","10003"
"12","EAST   20 STREET","10003"
"16","EAST   20 STREET","10003"
"20","EAST   20 STREET","10003"
"23","EAST   20 STREET","10003"
"30","EAST   20 STREET","10003"
"33","EAST   20 STREET","10003"
"35","EAST   20 STREET","10003"
"36","EAST   20 STREET","10003"
"39","EAST   20 STREET","10003"
"40","EAST   20 STREET","10003"
"42","EAST   20 STREET","10003"
"43","EAST   20 STREET","10003"
"45","EAST   20 STREET","10003"
"140","EAST   20 STREET","10003"
"150","EAST   20 STREET","10003"
"201","EAST   20 STREET","10003"
"205","EAST   20 STREET","10003"
"237","EAST   20 STREET","10003"
"302","EAST   20 STREET","10003"
"431","EAST   20 STREET","10010"
"440","EAST   20 STREET","10009"
"441","EAST   20 STREET","10010"
"442","EAST   20 STREET","10009"
"510","EAST   20 STREET","10009"
"511","EAST   20 STREET","10010"
"522","EAST   20 STREET","10009"
"530","EAST   20 STREET","10009"
"531","EAST   20 STREET","10010"
"541","EAST   20 STREET","10010"
"601","EAST   20 STREET","10010"
"610","EAST   20 STREET","10009"
"622","EAST   20 STREET","10009"
"19","EAST   21 STREET","10010"
"21","EAST   21 STREET","10010"
"22","EAST   21 STREET","10010"
"23","EAST   21 STREET","10010"
"24","EAST   21 STREET","10010"
"27","EAST   21 STREET","10010"
"28","EAST   21 STREET","10010"
"29","EAST   21 STREET","10010"
"30","EAST   21 STREET","10010"
"31","EAST   21 STREET","10010"
"33","EAST   21 STREET","10010"
"38","EAST   21 STREET","10010"
"40","EAST   21 STREET","10010"
"41","EAST   21 STREET","10010"
"46","EAST   21 STREET","10010"
"48","EAST   21 STREET","10010"
"49","EAST   21 STREET","10010"
"105","EAST   21 STREET","10010"
"129","EAST   21 STREET","10010"
"135","EAST   21 STREET","10010"
"143","EAST   21 STREET","10010"
"145","EAST   21 STREET","10010"
"147","EAST   21 STREET","10010"
"202","EAST   21 STREET","10010"
"207","EAST   21 STREET","10010"
"208","EAST   21 STREET","10010"
"210","EAST   21 STREET","10010"
"214","EAST   21 STREET","10010"
"215","EAST   21 STREET","10010"
"221","EAST   21 STREET","10010"
"239","EAST   21 STREET","10010"
"241","EAST   21 STREET","10010"
"301","EAST   21 STREET","10010"
"311","EAST   21 STREET","10010"
"319","EAST   21 STREET","10010"
"329","EAST   21 STREET","10010"
"3","EAST   22 STREET","10010"
"10","EAST   22 STREET","10010"
"11","EAST   22 STREET","10010"
"12","EAST   22 STREET","10010"
"13","EAST   22 STREET","10010"
"20","EAST   22 STREET","10010"
"24","EAST   22 STREET","10010"
"25","EAST   22 STREET","10010"
"26","EAST   22 STREET","10010"
"27","EAST   22 STREET","10010"
"28","EAST   22 STREET","10010"
"29","EAST   22 STREET","10010"
"30","EAST   22 STREET","10010"
"32","EAST   22 STREET","10010"
"33","EAST   22 STREET","10010"
"36","EAST   22 STREET","10010"
"41","EAST   22 STREET","10010"
"45","EAST   22 STREET","10010"
"102","EAST   22 STREET","10010"
"105","EAST   22 STREET","10010"
"111","EAST   22 STREET","10010"
"121","EAST   22 STREET","10010"
"122","EAST   22 STREET","10010"
"134","EAST   22 STREET","10010"
"144","EAST   22 STREET","10010"
"145","EAST   22 STREET","10010"
"150","EAST   22 STREET","10010"
"152","EAST   22 STREET","10010"
"160","EAST   22 STREET","10010"
"208","EAST   22 STREET","10010"
"214","EAST   22 STREET","10010"
"217","EAST   22 STREET","10010"
"235","EAST   22 STREET","10010"
"312","EAST   22 STREET","10010"
"313","EAST   22 STREET","10010"
"316","EAST   22 STREET","10010"
"320","EAST   22 STREET","10010"
"329","EAST   22 STREET","10010"
"332","EAST   22 STREET","10010"
"10","EAST   23 STREET","10010"
"16","EAST   23 STREET","10010"
"20","EAST   23 STREET","10010"
"30","EAST   23 STREET","10010"
"32","EAST   23 STREET","10010"
"34","EAST   23 STREET","10010"
"36","EAST   23 STREET","10010"
"38","EAST   23 STREET","10010"
"40","EAST   23 STREET","10010"
"42","EAST   23 STREET","10010"
"110","EAST   23 STREET","10010"
"112","EAST   23 STREET","10010"
"114","EAST   23 STREET","10010"
"115","EAST   23 STREET","10010"
"119","EAST   23 STREET","10010"
"125","EAST   23 STREET","10010"
"131","EAST   23 STREET","10010"
"139","EAST   23 STREET","10010"
"141","EAST   23 STREET","10010"
"143","EAST   23 STREET","10010"
"152","EAST   23 STREET","10010"
"154","EAST   23 STREET","10010"
"155","EAST   23 STREET","10010"
"160","EAST   23 STREET","10010"
"162","EAST   23 STREET","10010"
"204","EAST   23 STREET","10010"
"205","EAST   23 STREET","10010"
"209","EAST   23 STREET","10010"
"210","EAST   23 STREET","10010"
"212","EAST   23 STREET","10010"
"215","EAST   23 STREET","10010"
"228","EAST   23 STREET","10010"
"234","EAST   23 STREET","10010"
"300","EAST   23 STREET","10010"
"304","EAST   23 STREET","10010"
"312","EAST   23 STREET","10010"
"318","EAST   23 STREET","10010"
"338","EAST   23 STREET","10010"
"420","EAST   23 STREET","10010"
"440","EAST   23 STREET","10010"
"510","EAST   23 STREET","10010"
"530","EAST   23 STREET","10010"
"600","EAST   23 STREET","10009"
"2","EAST   24 STREET","10010"
"105","EAST   24 STREET","10010"
"116","EAST   24 STREET","10010"
"117","EAST   24 STREET","10010"
"121","EAST   24 STREET","10010"
"125","EAST   24 STREET","10010"
"140","EAST   24 STREET","10010"
"144","EAST   24 STREET","10010"
"148","EAST   24 STREET","10010"
"200","EAST   24 STREET","10010"
"205","EAST   24 STREET","10010"
"214","EAST   24 STREET","10010"
"220","EAST   24 STREET","10010"
"222","EAST   24 STREET","10010"
"225","EAST   24 STREET","10010"
"229","EAST   24 STREET","10010"
"243","EAST   24 STREET","10010"
"301","EAST   24 STREET","10010"
"310","EAST   24 STREET","10010"
"319","EAST   24 STREET","10010"
"330","EAST   24 STREET","10010"
"335","EAST   24 STREET","10010"
"340","EAST   24 STREET","10010"
"53","EAST   25 STREET","10010"
"102","EAST   25 STREET","10010"
"104","EAST   25 STREET","10010"
"114","EAST   25 STREET","10010"
"118","EAST   25 STREET","10010"
"122","EAST   25 STREET","10010"
"137","EAST   25 STREET","10010"
"141","EAST   25 STREET","10010"
"201","EAST   25 STREET","10010"
"209","EAST   25 STREET","10010"
"217","EAST   25 STREET","10010"
"219","EAST   25 STREET","10010"
"220","EAST   25 STREET","10010"
"226","EAST   25 STREET","10010"
"242","EAST   25 STREET","10010"
"309","EAST   25 STREET","10010"
"331","EAST   25 STREET","10010"
"332","EAST   25 STREET","10010"
"2","EAST   26 STREET","10010"
"9","EAST   26 STREET","10010"
"11","EAST   26 STREET","10010"
"15","EAST   26 STREET","10010"
"21","EAST   26 STREET","10010"
"134","EAST   26 STREET","10010"
"145","EAST   26 STREET","10010"
"147","EAST   26 STREET","10010"
"151","EAST   26 STREET","10010"
"153","EAST   26 STREET","10010"
"155","EAST   26 STREET","10010"
"158","EAST   26 STREET","10010"
"216","EAST   26 STREET","10010"
"225","EAST   26 STREET","10010"
"230","EAST   26 STREET","10010"
"308","EAST   26 STREET","10010"
"338","EAST   26 STREET","10010"
"421","EAST   26 STREET","10016"
"3","EAST   27 STREET","10016"
"21","EAST   27 STREET","10016"
"114","EAST   27 STREET","10016"
"115","EAST   27 STREET","10016"
"116","EAST   27 STREET","10016"
"119","EAST   27 STREET","10016"
"139","EAST   27 STREET","10016"
"142","EAST   27 STREET","10016"
"145","EAST   27 STREET","10016"
"148","EAST   27 STREET","10016"
"200","EAST   27 STREET","10016"
"203","EAST   27 STREET","10016"
"207","EAST   27 STREET","10016"
"215","EAST   27 STREET","10016"
"217","EAST   27 STREET","10016"
"240","EAST   27 STREET","10016"
"243","EAST   27 STREET","10016"
"245","EAST   27 STREET","10016"
"335","EAST   27 STREET","10016"
"1","EAST   28 STREET","10016"
"3","EAST   28 STREET","10016"
"4","EAST   28 STREET","10016"
"10","EAST   28 STREET","10016"
"31","EAST   28 STREET","10016"
"37","EAST   28 STREET","10016"
"41","EAST   28 STREET","10016"
"112","EAST   28 STREET","10016"
"114","EAST   28 STREET","10016"
"122","EAST   28 STREET","10016"
"137","EAST   28 STREET","10016"
"138","EAST   28 STREET","10016"
"200","EAST   28 STREET","10016"
"201","EAST   28 STREET","10016"
"208","EAST   28 STREET","10016"
"217","EAST   28 STREET","10016"
"224","EAST   28 STREET","10016"
"229","EAST   28 STREET","10016"
"236","EAST   28 STREET","10016"
"239","EAST   28 STREET","10016"
"339","EAST   28 STREET","10016"
"344","EAST   28 STREET","10016"
"390","EAST   28 STREET","10016"
"398","EAST   28 STREET","10016"
"1","EAST   29 STREET","10016"
"8","EAST   29 STREET","10016"
"13","EAST   29 STREET","10016"
"22","EAST   29 STREET","10016"
"28","EAST   29 STREET","10016"
"29","EAST   29 STREET","10016"
"30","EAST   29 STREET","10016"
"34","EAST   29 STREET","10016"
"38","EAST   29 STREET","10016"
"39","EAST   29 STREET","10016"
"103","EAST   29 STREET","10016"
"105","EAST   29 STREET","10016"
"115","EAST   29 STREET","10016"
"118","EAST   29 STREET","10016"
"119","EAST   29 STREET","10016"
"134","EAST   29 STREET","10016"
"137","EAST   29 STREET","10016"
"141","EAST   29 STREET","10016"
"145","EAST   29 STREET","10016"
"202","EAST   29 STREET","10016"
"206","EAST   29 STREET","10016"
"210","EAST   29 STREET","10016"
"214","EAST   29 STREET","10016"
"215","EAST   29 STREET","10016"
"218","EAST   29 STREET","10016"
"219","EAST   29 STREET","10016"
"220","EAST   29 STREET","10016"
"226","EAST   29 STREET","10016"
"301","EAST   29 STREET","10016"
"315","EAST   29 STREET","10016"
"332","EAST   29 STREET","10016"
"340","EAST   29 STREET","10016"
"450","EAST   29 STREET","10016"
"6","EAST   30 STREET","10016"
"10","EAST   30 STREET","10016"
"11","EAST   30 STREET","10016"
"13","EAST   30 STREET","10016"
"15","EAST   30 STREET","10016"
"16","EAST   30 STREET","10016"
"25","EAST   30 STREET","10016"
"27","EAST   30 STREET","10016"
"33","EAST   30 STREET","10016"
"34","EAST   30 STREET","10016"
"36","EAST   30 STREET","10016"
"38","EAST   30 STREET","10016"
"39","EAST   30 STREET","10016"
"43","EAST   30 STREET","10016"
"107","EAST   30 STREET","10016"
"110","EAST   30 STREET","10016"
"114","EAST   30 STREET","10016"
"121","EAST   30 STREET","10016"
"127","EAST   30 STREET","10016"
"132","EAST   30 STREET","10016"
"133","EAST   30 STREET","10016"
"139","EAST   30 STREET","10016"
"144","EAST   30 STREET","10016"
"146","EAST   30 STREET","10016"
"147","EAST   30 STREET","10016"
"150","EAST   30 STREET","10016"
"155","EAST   30 STREET","10016"
"156","EAST   30 STREET","10016"
"161","EAST   30 STREET","10016"
"200","EAST   30 STREET","10016"
"201","EAST   30 STREET","10016"
"207","EAST   30 STREET","10016"
"222","EAST   30 STREET","10016"
"227","EAST   30 STREET","10016"
"240","EAST   30 STREET","10016"
"244","EAST   30 STREET","10016"
"249","EAST   30 STREET","10016"
"312","EAST   30 STREET","10016"
"343","EAST   30 STREET","10016"
"400","EAST   30 STREET","10016"
"401","EAST   30 STREET","10016"
"11","EAST   31 STREET","10016"
"12","EAST   31 STREET","10016"
"15","EAST   31 STREET","10016"
"17","EAST   31 STREET","10016"
"18","EAST   31 STREET","10016"
"22","EAST   31 STREET","10016"
"28","EAST   31 STREET","10016"
"29","EAST   31 STREET","10016"
"30","EAST   31 STREET","10016"
"31","EAST   31 STREET","10016"
"32","EAST   31 STREET","10016"
"36","EAST   31 STREET","10016"
"39","EAST   31 STREET","10016"
"41","EAST   31 STREET","10016"
"102","EAST   31 STREET","10016"
"104","EAST   31 STREET","10016"
"107","EAST   31 STREET","10016"
"109","EAST   31 STREET","10016"
"111","EAST   31 STREET","10016"
"113","EAST   31 STREET","10016"
"119","EAST   31 STREET","10016"
"120","EAST   31 STREET","10016"
"124","EAST   31 STREET","10016"
"126","EAST   31 STREET","10016"
"138","EAST   31 STREET","10016"
"142","EAST   31 STREET","10016"
"216","EAST   31 STREET","10016"
"248","EAST   31 STREET","10016"
"6","EAST   32 STREET","10016"
"7","EAST   32 STREET","10016"
"11","EAST   32 STREET","10016"
"12","EAST   32 STREET","10016"
"14","EAST   32 STREET","10016"
"15","EAST   32 STREET","10016"
"29","EAST   32 STREET","10016"
"31","EAST   32 STREET","10016"
"32","EAST   32 STREET","10016"
"34","EAST   32 STREET","10016"
"35","EAST   32 STREET","10016"
"38","EAST   32 STREET","10016"
"44","EAST   32 STREET","10016"
"112","EAST   32 STREET","10016"
"142","EAST   32 STREET","10016"
"145","EAST   32 STREET","10016"
"153","EAST   32 STREET","10016"
"157","EAST   32 STREET","10016"
"200","EAST   32 STREET","10016"
"207","EAST   32 STREET","10016"
"227","EAST   32 STREET","10016"
"239","EAST   32 STREET","10016"
"240","EAST   32 STREET","10016"
"245","EAST   32 STREET","10016"
"251","EAST   32 STREET","10016"
"1","EAST   33 STREET","10016"
"10","EAST   33 STREET","10016"
"12","EAST   33 STREET","10016"
"14","EAST   33 STREET","10016"
"30","EAST   33 STREET","10016"
"33","EAST   33 STREET","10016"
"45","EAST   33 STREET","10016"
"111","EAST   33 STREET","10016"
"142","EAST   33 STREET","10016"
"147","EAST   33 STREET","10016"
"148","EAST   33 STREET","10016"
"207","EAST   33 STREET","10016"
"210","EAST   33 STREET","10016"
"217","EAST   33 STREET","10016"
"221","EAST   33 STREET","10016"
"239","EAST   33 STREET","10016"
"247","EAST   33 STREET","10016"
"251","EAST   33 STREET","10016"
"300","EAST   33 STREET","10016"
"317","EAST   33 STREET","10016"
"325","EAST   33 STREET","10016"
"330","EAST   33 STREET","10016"
"333","EAST   33 STREET","10016"
"337","EAST   33 STREET","10016"
"4","EAST   34 STREET","10016"
"8","EAST   34 STREET","10016"
"14","EAST   34 STREET","10016"
"18","EAST   34 STREET","10016"
"45","EAST   34 STREET","10016"
"47","EAST   34 STREET","10016"
"48","EAST   34 STREET","10016"
"53","EAST   34 STREET","10016"
"55","EAST   34 STREET","10016"
"62","EAST   34 STREET","10016"
"115","EAST   34 STREET","10016"
"120","EAST   34 STREET","10016"
"143","EAST   34 STREET","10016"
"147","EAST   34 STREET","10016"
"150","EAST   34 STREET","10016"
"160","EAST   34 STREET","10016"
"221","EAST   34 STREET","10016"
"222","EAST   34 STREET","10016"
"239","EAST   34 STREET","10016"
"300","EAST   34 STREET","10016"
"305","EAST   34 STREET","10016"
"314","EAST   34 STREET","10016"
"317","EAST   34 STREET","10016"
"327","EAST   34 STREET","10016"
"331","EAST   34 STREET","10016"
"334","EAST   34 STREET","10016"
"400","EAST   34 STREET","10016"
"401","EAST   34 STREET","10016"
"3","EAST   35 STREET","10016"
"7","EAST   35 STREET","10016"
"22","EAST   35 STREET","10016"
"25","EAST   35 STREET","10016"
"27","EAST   35 STREET","10016"
"40","EAST   35 STREET","10016"
"104","EAST   35 STREET","10016"
"110","EAST   35 STREET","10016"
"112","EAST   35 STREET","10016"
"115","EAST   35 STREET","10016"
"123","EAST   35 STREET","10016"
"126","EAST   35 STREET","10016"
"127","EAST   35 STREET","10016"
"144","EAST   35 STREET","10016"
"145","EAST   35 STREET","10016"
"150","EAST   35 STREET","10016"
"152","EAST   35 STREET","10016"
"157","EAST   35 STREET","10016"
"163","EAST   35 STREET","10016"
"201","EAST   35 STREET","10016"
"209","EAST   35 STREET","10016"
"210","EAST   35 STREET","10016"
"226","EAST   35 STREET","10016"
"229","EAST   35 STREET","10016"
"232","EAST   35 STREET","10016"
"236","EAST   35 STREET","10016"
"237","EAST   35 STREET","10016"
"310","EAST   35 STREET","10016"
"314","EAST   35 STREET","10016"
"318","EAST   35 STREET","10016"
"324","EAST   35 STREET","10016"
"425","EAST   35 STREET","10016"
"6","EAST   36 STREET","10016"
"8","EAST   36 STREET","10016"
"9","EAST   36 STREET","10016"
"11","EAST   36 STREET","10016"
"13","EAST   36 STREET","10016"
"22","EAST   36 STREET","10016"
"28","EAST   36 STREET","10016"
"33","EAST   36 STREET","10016"
"104","EAST   36 STREET","10016"
"107","EAST   36 STREET","10016"
"108","EAST   36 STREET","10016"
"109","EAST   36 STREET","10016"
"111","EAST   36 STREET","10016"
